report,sys_time,sim_state,service_state,net_op_name,net_op_code,roaming,net_type,call_state,data_state,data_act,data_rx,data_tx,gsm_neighbors,umts_neighbors,lte_neighbors,cdma_neighbors,rssi_strongest,tech,mcc,mnc,lac_tac_sid,long_cid,node_id_nid,cid_bid,psc_pci,rssi,rsrq,rssi_ev,ecio_ev,rssnr,slev,ta,gps,accuracy,lat,long,altitude,speed,bearing,band,arfcn,bts_psc_pci,bts_band,bts_arfcn,site_name,cell_lat,cell_long,cell_name,azimuth,height,tilt_mech,tilt_el,
67,20200418140415,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,1,0,-103,LTE,510,10,3942,44174616,172557,24,247,-94,-10,2147483647,2147483647,140,3,2147483647,2,1299,-7.426156,109.260665,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
68,20200418140416,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,1,0,-103,LTE,510,10,3942,44174616,172557,24,247,-94,-10,2147483647,2147483647,140,3,2147483647,2,1299,-7.426156,109.260665,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
69,20200418140417,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,1,0,-105,LTE,510,10,3942,44174616,172557,24,247,-95,-8,2147483647,2147483647,140,3,2147483647,2,1299,-7.426156,109.260665,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
70,20200418140418,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,1,0,-105,LTE,510,10,3942,44174616,172557,24,247,-95,-8,2147483647,2147483647,140,3,2147483647,2,1299,-7.426156,109.260665,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
71,20200418140419,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,1,0,-105,LTE,510,10,3942,44174616,172557,24,247,-95,-8,2147483647,2147483647,88,3,2147483647,2,1299,-7.426156,109.260665,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
72,20200418140420,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,1,0,-106,LTE,510,10,3942,44174616,172557,24,247,-93,-6,2147483647,2147483647,88,3,2147483647,2,1299,-7.426156,109.260665,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
73,20200418140421,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,1,0,-106,LTE,510,10,3942,44174616,172557,24,247,-93,-6,2147483647,2147483647,122,3,2147483647,2,1299,-7.426156,109.260665,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
74,20200418140422,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,1,0,-105,LTE,510,10,3942,44174616,172557,24,247,-100,-11,2147483647,2147483647,122,2,2147483647,2,1299,-7.426156,109.260665,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
75,20200418140423,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,1,0,-105,LTE,510,10,3942,44174616,172557,24,247,-100,-11,2147483647,2147483647,44,2,2147483647,2,1299,-7.426156,109.260665,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
76,20200418140424,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,1,0,-105,LTE,510,10,3942,44174616,172557,24,247,-100,-11,2147483647,2147483647,44,2,2147483647,2,1299,-7.426156,109.260665,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
77,20200418140425,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,1,0,-110,LTE,510,10,3942,44174616,172557,24,247,-95,-11,2147483647,2147483647,44,3,2147483647,2,1299,-7.426156,109.260665,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
78,20200418140426,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,1,0,-110,LTE,510,10,3942,44174616,172557,24,247,-95,-11,2147483647,2147483647,44,3,2147483647,2,1299,-7.426156,109.260665,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
79,20200418140427,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,1,0,-102,LTE,510,10,3942,44174616,172557,24,247,-91,-8,2147483647,2147483647,44,3,2147483647,2,1299,-7.426156,109.260665,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
80,20200418140428,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,1,0,-102,LTE,510,10,3942,44174616,172557,24,247,-91,-8,2147483647,2147483647,44,3,2147483647,2,1299,-7.426156,109.260665,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
81,20200418140429,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,1,0,-102,LTE,510,10,3942,44174616,172557,24,247,-91,-8,2147483647,2147483647,44,3,2147483647,2,1299,-7.426156,109.260665,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
82,20200418140430,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,1,0,-99,LTE,510,10,3942,44174616,172557,24,247,-98,-12,2147483647,2147483647,72,2,2147483647,2,1299,-7.426156,109.260665,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
83,20200418140431,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,1,0,-99,LTE,510,10,3942,44174616,172557,24,247,-98,-12,2147483647,2147483647,72,2,2147483647,2,1299,-7.426156,109.260665,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
84,20200418140432,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,1,0,-107,LTE,510,10,3942,44174616,172557,24,247,-99,-9,2147483647,2147483647,58,2,2147483647,2,1299,-7.426156,109.260665,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
85,20200418140433,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,1,0,-107,LTE,510,10,3942,44174616,172557,24,247,-99,-9,2147483647,2147483647,58,2,2147483647,2,1299,-7.426156,109.260665,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
86,20200418140434,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,1,0,-107,LTE,510,10,3942,44174616,172557,24,247,-99,-9,2147483647,2147483647,58,2,2147483647,2,1299,-7.426156,109.260665,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
87,20200418140435,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,1,0,-97,LTE,510,10,3942,44174616,172557,24,247,-92,-9,2147483647,2147483647,58,3,2147483647,2,1299,-7.426156,109.260665,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
88,20200418140436,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,1,0,-97,LTE,510,10,3942,44174616,172557,24,247,-92,-9,2147483647,2147483647,58,3,2147483647,2,1299,-7.426156,109.260665,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
89,20200418140437,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,1,0,-104,LTE,510,10,3942,44174616,172557,24,247,-98,-11,2147483647,2147483647,118,2,2147483647,2,1299,-7.426156,109.260665,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
90,20200418140438,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,1,0,-104,LTE,510,10,3942,44174616,172557,24,247,-98,-11,2147483647,2147483647,118,2,2147483647,2,1299,-7.426156,109.260665,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
91,20200418140439,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,1,0,-104,LTE,510,10,3942,44174616,172557,24,247,-98,-11,2147483647,2147483647,50,2,2147483647,2,1299,-7.426156,109.260665,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
92,20200418140440,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,1,0,-106,LTE,510,10,3942,44174616,172557,24,247,-104,-13,2147483647,2147483647,50,2,2147483647,2,1299,-7.426156,109.260665,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
93,20200418140441,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,1,0,-106,LTE,510,10,3942,44174616,172557,24,247,-104,-13,2147483647,2147483647,18,2,2147483647,2,1299,-7.426156,109.260665,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
94,20200418140442,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,1,0,-106,LTE,510,10,3942,44174616,172557,24,247,-104,-13,2147483647,2147483647,18,2,2147483647,2,1299,-7.426156,109.260665,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
95,20200418140443,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,1,0,-104,LTE,510,10,3942,44174616,172557,24,247,-94,-11,2147483647,2147483647,18,3,2147483647,2,1299,-7.426156,109.260665,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
96,20200418140444,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,1,0,-104,LTE,510,10,3942,44174616,172557,24,247,-94,-11,2147483647,2147483647,18,3,2147483647,2,1299,-7.426156,109.260665,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
97,20200418140445,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,1,0,-107,LTE,510,10,3942,44230178,172774,34,113,-88,-9,2147483647,2147483647,18,3,2147483647,2,1299,-7.426156,109.260665,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
98,20200418140446,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,1,0,-107,LTE,510,10,3942,44230178,172774,34,113,-88,-9,2147483647,2147483647,174,3,2147483647,2,1299,-7.426156,109.260665,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
99,20200418140447,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,1,0,-107,LTE,510,10,3942,44230178,172774,34,113,-86,-9,2147483647,2147483647,174,3,2147483647,2,1299,-7.426156,109.260665,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
100,20200418140448,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,1,0,-107,LTE,510,10,3942,44230178,172774,34,113,-86,-9,2147483647,2147483647,158,3,2147483647,2,1200,-7.4307931,109.2576915,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
101,20200418140449,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-85,-7,2147483647,2147483647,158,4,2147483647,2,1200,-7.4307931,109.2576915,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
102,20200418140450,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-85,-7,2147483647,2147483647,160,4,2147483647,2,1200,-7.4307931,109.2576915,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
103,20200418140451,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-85,-7,2147483647,2147483647,160,4,2147483647,2,1200,-7.4307931,109.2576915,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
104,20200418140452,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-97,-8,2147483647,2147483647,160,2,2147483647,2,1200,-7.4307931,109.2576915,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
105,20200418140453,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-97,-8,2147483647,2147483647,160,2,2147483647,2,1200,-7.4307931,109.2576915,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
106,20200418140454,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-92,-7,2147483647,2147483647,160,3,2147483647,2,1200,-7.4307931,109.2576915,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
107,20200418140455,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-92,-7,2147483647,2147483647,124,3,2147483647,2,1200,-7.4307931,109.2576915,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
108,20200418140456,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-103,-10,2147483647,2147483647,124,2,2147483647,2,1200,-7.4307931,109.2576915,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
109,20200418140457,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-103,-10,2147483647,2147483647,-22,2,2147483647,2,2000,-7.43218,109.2554613,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
110,20200418140458,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-103,-10,2147483647,2147483647,-22,2,2147483647,2,2000,-7.43218,109.2554613,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
111,20200418140459,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-102,-10,2147483647,2147483647,68,2,2147483647,2,2000,-7.43218,109.2554613,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
112,20200418140500,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-102,-10,2147483647,2147483647,68,2,2147483647,2,2000,-7.43218,109.2554613,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
113,20200418140501,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-101,-14,2147483647,2147483647,68,2,2147483647,2,2000,-7.43218,109.2554613,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
114,20200418140502,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-101,-14,2147483647,2147483647,68,2,2147483647,2,2000,-7.43218,109.2554613,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
115,20200418140503,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-101,-14,2147483647,2147483647,68,2,2147483647,2,2000,-7.43218,109.2554613,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
116,20200418140504,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-99,-12,2147483647,2147483647,-12,2,2147483647,2,2000,-7.43218,109.2554613,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
117,20200418140505,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-99,-12,2147483647,2147483647,-12,2,2147483647,2,2000,-7.43218,109.2554613,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
118,20200418140506,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,0,0,2147483647,LTE,510,10,3942,44230178,172774,34,113,-99,-12,2147483647,2147483647,20,2,2147483647,2,2000,-7.43218,109.2554613,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
119,20200418140507,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,3,0,-96,LTE,510,10,3942,44230178,172774,34,113,-106,-17,2147483647,2147483647,20,1,2147483647,2,2000,-7.43218,109.2554613,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
120,20200418140508,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,3,0,-96,LTE,510,10,3942,44230178,172774,34,113,-106,-17,2147483647,2147483647,-24,1,2147483647,2,2000,-7.43218,109.2554613,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
121,20200418140509,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,3,0,-103,LTE,510,10,3942,44230178,172774,34,113,-104,-19,2147483647,2147483647,-24,2,2147483647,2,2000,-7.43218,109.2554613,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
122,20200418140510,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,3,0,-103,LTE,510,10,3942,44230178,172774,34,113,-104,-19,2147483647,2147483647,-24,2,2147483647,2,2000,-7.43218,109.2554613,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
123,20200418140511,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,4,0,3,0,-103,LTE,510,10,3942,44230178,172774,34,113,-104,-19,2147483647,2147483647,-24,2,2147483647,2,2000,-7.43218,109.2554613,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
124,20200418140512,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,3,0,-105,LTE,510,10,3942,44174616,172557,24,247,-102,-12,2147483647,2147483647,-24,2,2147483647,2,2000,-7.43218,109.2554613,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
125,20200418140513,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,3,0,-105,LTE,510,10,3942,44174616,172557,24,247,-102,-12,2147483647,2147483647,-24,2,2147483647,2,2000,-7.43218,109.2554613,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
126,20200418140514,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,2,0,-108,LTE,510,10,3942,44174616,172557,24,247,-104,-12,2147483647,2147483647,-24,2,2147483647,2,2000,-7.43218,109.2554613,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
127,20200418140515,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,2,0,-108,LTE,510,10,3942,44174616,172557,24,247,-104,-12,2147483647,2147483647,30,2,2147483647,2,2000,-7.43218,109.2554613,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
128,20200418140516,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,2,0,-109,LTE,510,10,3942,44174616,172557,24,247,-107,-11,2147483647,2147483647,30,1,2147483647,2,2000,-7.43218,109.2554613,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
129,20200418140517,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,2,0,-109,LTE,510,10,3942,44174616,172557,24,247,-107,-11,2147483647,2147483647,30,1,2147483647,2,2000,-7.43218,109.2554613,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
130,20200418140518,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,2,0,-113,LTE,510,10,3942,44174616,172557,24,247,-106,-9,2147483647,2147483647,30,1,2147483647,2,500,-7.4280862,109.260665,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
131,20200418140519,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,2,0,-113,LTE,510,10,3942,44174616,172557,24,247,-106,-9,2147483647,2147483647,30,1,2147483647,2,500,-7.4280862,109.260665,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
132,20200418140520,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,2,0,-113,LTE,510,10,3942,44174616,172557,24,247,-106,-9,2147483647,2147483647,30,1,2147483647,2,500,-7.4280862,109.260665,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
133,20200418140521,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,2,0,-105,LTE,510,10,3942,44174616,172557,24,247,-100,-10,2147483647,2147483647,30,2,2147483647,2,500,-7.4280862,109.260665,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
134,20200418140522,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,2,0,-105,LTE,510,10,3942,44174616,172557,24,247,-100,-10,2147483647,2147483647,98,2,2147483647,2,500,-7.4280862,109.260665,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
