report,sys_time,sim_state,service_state,net_op_name,net_op_code,roaming,net_type,call_state,data_state,data_act,data_rx,data_tx,gsm_neighbors,umts_neighbors,lte_neighbors,cdma_neighbors,rssi_strongest,tech,mcc,mnc,lac_tac_sid,long_cid,node_id_nid,cid_bid,psc_pci,rssi,rsrq,rssi_ev,ecio_ev,rssnr,slev,ta,gps,accuracy,lat,long,altitude,speed,bearing,band,arfcn,bts_psc_pci,bts_band,bts_arfcn,site_name,cell_lat,cell_long,cell_name,azimuth,height,tilt_mech,tilt_el,
135,20200418140523,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,2,0,-103,LTE,510,10,3942,44174616,172557,24,247,-91,-8,2147483647,2147483647,98,3,2147483647,2,500,-7.4280862,109.260665,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
136,20200418140524,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,2,0,-103,LTE,510,10,3942,44174616,172557,24,247,-91,-8,2147483647,2147483647,138,3,2147483647,2,500,-7.4280862,109.260665,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
137,20200418140525,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,2,0,-103,LTE,510,10,3942,44174616,172557,24,247,-91,-8,2147483647,2147483647,138,3,2147483647,2,500,-7.4280862,109.260665,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
138,20200418140526,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-93,-7,2147483647,2147483647,116,3,2147483647,2,500,-7.4280862,109.260665,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
139,20200418140527,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-93,-7,2147483647,2147483647,116,3,2147483647,2,500,-7.4280862,109.260665,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
140,20200418140528,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-91,-6,2147483647,2147483647,116,3,2147483647,2,500,-7.4280862,109.260665,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
141,20200418140529,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-91,-6,2147483647,2147483647,116,3,2147483647,2,500,-7.4280862,109.260665,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
142,20200418140530,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-91,-6,2147483647,2147483647,184,3,2147483647,2,500,-7.4280862,109.260665,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
143,20200418140531,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-91,-7,2147483647,2147483647,184,3,2147483647,2,500,-7.4280862,109.260665,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
144,20200418140532,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-91,-7,2147483647,2147483647,184,3,2147483647,2,500,-7.4280862,109.260665,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
145,20200418140533,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-91,-7,2147483647,2147483647,184,3,2147483647,2,500,-7.4280862,109.260665,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
146,20200418140534,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-91,-7,2147483647,2147483647,184,3,2147483647,2,500,-7.4280862,109.260665,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
147,20200418140535,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-91,-7,2147483647,2147483647,228,3,2147483647,2,500,-7.4280862,109.260665,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
148,20200418140536,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-92,-10,2147483647,2147483647,228,3,2147483647,2,500,-7.4280862,109.260665,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
149,20200418140537,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-92,-10,2147483647,2147483647,228,3,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
150,20200418140538,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-92,-10,2147483647,2147483647,228,3,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
151,20200418140539,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-98,-8,2147483647,2147483647,94,2,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
152,20200418140540,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-98,-8,2147483647,2147483647,94,2,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
153,20200418140541,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-98,-8,2147483647,2147483647,94,2,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
154,20200418140542,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-91,-9,2147483647,2147483647,164,3,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
155,20200418140543,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-91,-9,2147483647,2147483647,164,3,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
156,20200418140544,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-94,-10,2147483647,2147483647,70,3,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
157,20200418140545,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-94,-10,2147483647,2147483647,70,3,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
158,20200418140546,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-94,-10,2147483647,2147483647,70,3,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
159,20200418140547,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-95,-11,2147483647,2147483647,70,3,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
160,20200418140548,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-95,-11,2147483647,2147483647,70,3,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
161,20200418140549,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-95,-11,2147483647,2147483647,70,3,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
162,20200418140550,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-84,-9,2147483647,2147483647,70,4,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
163,20200418140551,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-84,-9,2147483647,2147483647,182,4,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
164,20200418140552,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-88,-9,2147483647,2147483647,182,3,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
165,20200418140553,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-88,-9,2147483647,2147483647,126,3,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
166,20200418140554,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-88,-9,2147483647,2147483647,126,3,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
167,20200418140555,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-97,-9,2147483647,2147483647,126,2,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
168,20200418140556,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-97,-9,2147483647,2147483647,126,2,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
169,20200418140557,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-90,-8,2147483647,2147483647,44,3,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
170,20200418140558,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-90,-8,2147483647,2147483647,44,3,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
171,20200418140559,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-100,-11,2147483647,2147483647,44,2,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
172,20200418140600,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-100,-11,2147483647,2147483647,88,2,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
173,20200418140601,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-100,-11,2147483647,2147483647,88,2,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
174,20200418140602,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-99,-11,2147483647,2147483647,68,2,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
175,20200418140603,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-99,-11,2147483647,2147483647,68,2,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
176,20200418140604,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-99,-11,2147483647,2147483647,68,2,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
177,20200418140605,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-101,-12,2147483647,2147483647,68,2,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
178,20200418140606,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-101,-12,2147483647,2147483647,68,2,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
179,20200418140607,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-101,-12,2147483647,2147483647,68,2,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
180,20200418140608,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-97,-8,2147483647,2147483647,68,2,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
181,20200418140609,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-97,-8,2147483647,2147483647,68,2,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
182,20200418140610,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-86,-7,2147483647,2147483647,68,3,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
183,20200418140611,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-86,-7,2147483647,2147483647,136,3,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
184,20200418140612,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-92,-9,2147483647,2147483647,136,3,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
185,20200418140613,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-92,-9,2147483647,2147483647,136,3,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
186,20200418140614,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-92,-9,2147483647,2147483647,136,3,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
187,20200418140615,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-99,-9,2147483647,2147483647,138,2,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
188,20200418140616,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-99,-9,2147483647,2147483647,138,2,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
189,20200418140617,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-101,-12,2147483647,2147483647,138,2,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
190,20200418140618,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-101,-12,2147483647,2147483647,72,2,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
191,20200418140619,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-101,-12,2147483647,2147483647,72,2,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
192,20200418140620,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-96,-8,2147483647,2147483647,116,2,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
193,20200418140621,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-96,-8,2147483647,2147483647,116,2,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
194,20200418140622,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-99,-12,2147483647,2147483647,116,2,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
195,20200418140623,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-99,-12,2147483647,2147483647,116,2,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
196,20200418140624,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-99,-10,2147483647,2147483647,116,2,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
197,20200418140625,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,0,0,2147483647,LTE,510,10,3942,44174616,172557,24,247,-99,-10,2147483647,2147483647,116,2,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
198,20200418140626,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,2,0,-93,LTE,510,10,3942,44174616,172557,24,247,-104,-19,2147483647,2147483647,44,2,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
199,20200418140627,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,2,0,-93,LTE,510,10,3942,44174616,172557,24,247,-104,-19,2147483647,2147483647,44,2,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
200,20200418140628,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,2,0,-93,LTE,510,10,3942,44174616,172557,24,247,-104,-19,2147483647,2147483647,44,2,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
201,20200418140629,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,3,0,-88,LTE,510,10,3942,44174616,172557,24,247,-105,-19,2147483647,2147483647,-146,2,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,
202,20200418140630,READY,IN_SERVICE,by.U-DiRumahAja,51010,0,LTE,IDLE,DISCONNECTED,NONE,0,0,1,0,3,0,-88,LTE,510,10,3942,44174616,172557,24,247,-105,-19,2147483647,2147483647,-146,2,2147483647,2,1799,-7.4276313,109.2636386,0,0,0,2300,38750,null,null,null,null,,,null,null,null,null,null,